Topall,rank
YBL047C,1198
YBR060C,1199
YDL206W,1200
YGL233W,1201
YHR011W,1202
YJL080C,1203
YLR032W,1204
YNL142W,1205
YOR161C,1206
YHR175W,1207
YGR101W,1208
YHR079C,1209
YBL102W,1210
YBR041W,1211
YKL154W,1212
YGL195W,1213
YLR336C,1214
YML042W,1215
YFR015C,1216
YGR243W,1217
YMR109W,1218
YPR189W,1219
YPL125W,1220
YER183C,1221
YDR386W,1222
YGR284C,1223
YLR113W,1224
YEL021W,1225
YER168C,1226
YGR227W,1227
YHR102W,1228
YBR035C,1229
YDL188C,1230
YLR293C,1231
YML059C,1232
YNL223W,1233
YOL087C,1234
YCR044C,1235
YDR142C,1236
YDR529C,1237
YGR036C,1238
YIL049W,1239
YOL058W,1240
YHR114W,1241
YOL107W,1242
YOR143C,1243
YPL169C,1244
YPR184W,1245
YGL100W,1246
YKL218C,1247
YJL031C,1248
YPL249C,1249
YLR106C,1250
YLR180W,1251
YMR097C,1252
YGL244W,1253
YDL051W,1254
YBL039C,1255
YOR125C,1256
YGL173C,1257
YCR088W,1258
YER110C,1259
YBR004C,1260
YBR103W,1261
YCR075C,1262
YLR239C,1263
YMR183C,1264
YNL110C,1265
YDR283C,1266
YGR005C,1267
YJR024C,1268
YKR009C,1269
YKR070W,1270
YML104C,1271
YNL163C,1272
YCL039W,1273
YER057C,1274
YFR021W,1275
YJL059W,1276
YNR008W,1277
YDR372C,1278
YOR111W,1279
YDR242W,1280
YER031C,1281
YPR165W,1282
YLL019C,1283
YGR285C,1284
YJL010C,1285
YEL020C,1286
YGL241W,1287
YHR001W,1288
YPL236C,1289
YDR400W,1290
YMR002W,1291
YAL019W,1292
YGR003W,1293
YHR023W,1294
YIL061C,1295
YOL008W,1296
YGL183C,1297
YHR051W,1298
YOR236W,1299
YHR002W,1300
YLR284C,1301
YGL044C,1302
YLR459W,1303
YML131W,1304
YGL246C,1305
YJR125C,1306
YHL030W,1307
YOR308C,1308
YDR244W,1309
YER081W,1310
YLR114C,1311
YNL024C,1312
YJR148W,1313
YPR144C,1314
YJL172W,1315
YPL210C,1316
YLR209C,1317
YLR305C,1318
YPR100W,1319
YEL064C,1320
YLR109W,1321
YMR035W,1322
YOR386W,1323
YIL062C,1324
YIL129C,1325
YAL002W,1326
YKR062W,1327
YJR035W,1328
YLL009C,1329
YOR005C,1330
YKL022C,1331
YOR209C,1332
YCL057W,1333
YDR333C,1334
YER174C,1335
YJL036W,1336
YLR215C,1337
YNR029C,1338
YLR191W,1339
YLR316C,1340
YMR213W,1341
YOR093C,1342
YPR133C,1343
YDR208W,1344
YAL021C,1345
YEL004W,1346
YHL021C,1347
YDL047W,1348
YMR120C,1349
YML123C,1350
YNL308C,1351
YEL013W,1352
YMR236W,1353
YNL016W,1354
YFR014C,1355
YDR513W,1356
YHL003C,1357
YJL100W,1358
YGL180W,1359
YER014W,1360
YJL088W,1361
YJL133W,1362
YML098W,1363
YNL243W,1364
YOR251C,1365
YBL019W,1366
YGL018C,1367
YKL172W,1368
YPR168W,1369
YDL075W,1370
YDL153C,1371
YER140W,1372
YOR101W,1373
YDR167W,1374
YDR381W,1375
YJR138W,1376
YGR095C,1377
YGR178C,1378
YBR186W,1379
YGL179C,1380
YGR021W,1381
YAR018C,1382
YDR054C,1383
YNR017W,1384
YOR339C,1385
YDR049W,1386
YFR053C,1387
YGL037C,1388
YGL161C,1389
YHR123W,1390
YOL135C,1391
YOR194C,1392
YFR018C,1393
YGR181W,1394
YJR050W,1395
YGR209C,1396
YHR207C,1397
YGR184C,1398
YDR334W,1399
YDR287W,1400
YHR164C,1401
YOR141C,1402
YOR164C,1403
YGL017W,1404
YGL125W,1405
YJL041W,1406
YLR399C,1407
YML014W,1408
YOL115W,1409
YGR119C,1410
YNL121C,1411
YNL317W,1412
YGL150C,1413
YHL016C,1414
YHR143W-A,1415
YHR058C,1416
YDR168W,1417
YFL007W,1418
YKL203C,1419
YLR418C,1420
YEL053C,1421
YPL074W,1422
YJL102W,1423
YNL286W,1424
YOR367W,1425
YBR265W,1426
YCR059C,1427
YDL003W,1428
YIR001C,1429
YLL060C,1430
YOL102C,1431
YDR141C,1432
YHR201C,1433
YNL329C,1434
YPL063W,1435
YPL152W,1436
YGL141W,1437
YKL205W,1438
YER093C,1439
YOR294W,1440
YHR020W,1441
YNL106C,1442
YER049W,1443
YJL004C,1444
YBL104C,1445
YEL034W,1446
YBR228W,1447
YER089C,1448
YGL059W,1449
YMR240C,1450
YEL062W,1451
YGL220W,1452
YMR125W,1453
YBR208C,1454
YDR128W,1455
YDR323C,1456
YGL221C,1457
YJR100C,1458
YNL221C,1459
YOR181W,1460
YBR042C,1461
YDR472W,1462
YLL013C,1463
YBR223C,1464
YDR088C,1465
YBR244W,1466
YHR172W,1467
YLR206W,1468
YML018C,1469
YDL171C,1470
YMR227C,1471
YOR374W,1472
YPL240C,1473
YHR121W,1474
YBR260C,1475
YDR511W,1476
YMR284W,1477
YNL101W,1478
YDL072C,1479
YIL068C,1480
YJR126C,1481
YKL197C,1482
YHL004W,1483
YLR115W,1484
YOL013C,1485
YOL112W,1486
YHR108W,1487
YKL039W,1488
YOR120W,1489
YFL003C,1490
YGR270W,1491
YGR038W,1492
YGL189C,1493
YJR022W,1494
YJR122W,1495
YDL017W,1496
YGL130W,1497
YGR082W,1498
YBL013W,1499
YKL081W,1500
YHR062C,1501
YOR327C,1502
YDR311W,1503
YGR214W,1504
YOL146W,1505
YPL106C,1506
YPL207W,1507
YDR398W,1508
YGR006W,1509
YLR241W,1510
YLR271W,1511
YML068W,1512
YNL035C,1513
YNL040W,1514
YAL062W,1515
YBR139W,1516
YBR274W,1517
YBR037C,1518
YCL008C,1519
YMR114C,1520
YJL079C,1521
YLL036C,1522
YOR290C,1523
YMR315W,1524
YOR113W,1525
YEL061C,1526
YER068W,1527
YIL144W,1528
YOR222W,1529
YOR307C,1530
YLR056W,1531
YNR064C,1532
YBR136W,1533
YEL038W,1534
YLR281C,1535
YML097C,1536
YPL109C,1537
YBR082C,1538
YER120W,1539
YBL068W,1540
YNL259C,1541
YPL087W,1542
YPL222W,1543
YDL008W,1544
YER170W,1545
YAR042W,1546
YCR034W,1547
YDR432W,1548
YCL016C,1549
YIL160C,1550
YDL082W,1551
YLR435W,1552
YPL076W,1553
YLR092W,1554
YML036W,1555
YNR006W,1556
YPL149W,1557
YPL243W,1558
YER087W,1559
YIL063C,1560
YMR205C,1561
YNL218W,1562
YOR265W,1563
YER005W,1564
YIL046W,1565
YIL104C,1566
YJR052W,1567
YLR097C,1568
YLR372W,1569
YOR319W,1570
YMR142C,1571
YPR162C,1572
YER143W,1573
YML056C,1574
YGL153W,1575
YJL062W,1576
YNL261W,1577
YDL149W,1578
YDR361C,1579
YFL025C,1580
YGL208W,1581
YHR163W,1582
YDL119C,1583
YDR330W,1584
YGL174W,1585
YMR201C,1586
YNL154C,1587
YNR019W,1588
YPL196W,1589
YCR023C,1590
YHR090C,1591
YLR193C,1592
YMR274C,1593
YOR079C,1594
YIL038C,1595
YKL082C,1596
YLR285W,1597
YNL041C,1598
YPL157W,1599
YBR231C,1600
YCR053W,1601
YGL202W,1602
YMR247C,1603
YKR087C,1604
YNL044W,1605
YNL097C,1606
YNL315C,1607
YGR202C,1608
YLR201C,1609
YNL239W,1610
YPL098C,1611
YPL162C,1612
YPL242C,1613
YPR045C,1614
YDR304C,1615
YDR485C,1616
YKL221W,1617
YDL116W,1618
YPL146C,1619
YPL127C,1620
YEL050C,1621
YDR457W,1622
YML061C,1623
YPR119W,1624
Q0130,1625
YDR335W,1626
YIR002C,1627
YER151C,1628
YGR280C,1629
YFL024C,1630
YNL124W,1631
YPL101W,1632
YPL191C,1633
YPR135W,1634
YCR066W,1635
YDR173C,1636
YHR047C,1637
YLR231C,1638
YGL062W,1639
YMR152W,1640
YOR317W,1641
YLR051C,1642
YGL111W,1643
YJL095W,1644
YMR010W,1645
YER004W,1646
YHR072W,1647
YCR009C,1648
YKR018C,1649
YLR143W,1650
YGR175C,1651
YJL063C,1652
YIL042C,1653
YFL053W,1654
YHR190W,1655
YAL023C,1656
YPL135W,1657
YDR312W,1658
YGR204W,1659
YNL182C,1660
YER029C,1661
YOL138C,1662
YER098W,1663
YGR152C,1664
YHL022C,1665
YNL252C,1666
YDL159W,1667
YDR388W,1668
YGR188C,1669
YKL016C,1670
YNL126W,1671
YNL229C,1672
