Topall,rank
ybeZ,187
pykA,188
rdgC,189
rpsT,190
yoaB,191
tnaA,192
kdgR,193
yjjU,194
malT,195
mukB,196
uvrB,197
yhhX,198
murC,199
putA,200
leuD,201
yfdH,202
slyD,203
mobB,204
ybgC,205
ygfK,206
murB,207
murI,208
yjhP,209
yegV,210
yhfA,211
znuC,212
yidH,213
gltI,214
ygfT,215
rne,216
rpsA,217
wbbK,218
rho,219
rlhA,220
yjgA,221
narH,222
rlmJ,223
uvrC,224
ygaM,225
fliN,226
skp,227
mak,228
rluE,229
sbcB,230
mobA,231
ydjL,232
yhbU,233
nei,234
tar,235
yicC,236
pdeC,237
ravA,238
ycaO,239
yjdJ,240
phoP,241
phnK,242
recC,243
ldcC,244
ugpA,245
lspA,246
sixA,247
yciF,248
ybiB,249
yjiE,250
fliM,251
ymfD,252
yeaO,253
murF,254
sdhD,255
aaeA,256
aas,257
aat,258
abgT,259
accA,260
accB,261
accC,262
accD,263
aceA,264
aceE,265
aceF,266
ackA,267
acnA,268
acnB,269
acpP,270
acpS,271
acpT,272
acrA,273
acrB,274
acrD,275
acrF,276
actP,277
acuI,278
ada,279
add,280
adhE,281
adiA,282
adk,283
aegA,284
aes,285
agaI,286
agaR,287
agp,288
ahpC,289
ahpF,290
aidB,291
alaA,292
alaC,293
alaS,294
aldA,295
aldB,296
alkA,297
alkB,298
allC,299
allE,300
allR,301
alsA,302
alsK,303
amiA,304
ampE,305
ampH,306
amyA,307
ansB,308
apaH,309
appC,310
apt,311
araG,312
arcA,313
arcB,314
argA,315
argD,316
argG,317
argP,318
argR,319
argS,320
argT,321
arnA,322
arnF,323
aroA,324
aroB,325
aroE,326
aroG,327
aroH,328
aroK,329
arpA,330
arpB,331
artM,332
artP,333
artQ,334
asmA,335
asnA,336
asnB,337
asnS,338
aspA,339
aspC,340
aspS,341
asr,342
astC,343
astD,344
atl,345
atoD,346
atpA,347
atpB,348
atpC,349
atpD,350
atpF,351
atpG,352
atpH,353
baeR,354
baeS,355
bamA,356
barA,357
basR,358
basS,359
bcsA,360
bcsB,361
bcsG,362
bdcA,363
bepA,364
betB,365
bfr,366
bglB,367
bglF,368
bglG,369
bglX,370
bhsA,371
bioA,372
bioB,373
bioF,374
birA,375
blc,376
bluF,377
bluR,378
bolA,379
brnQ,380
btsR,381
btsT,382
btuC,383
btuD,384
cadA,385
cadB,386
caiC,387
caiT,388
can,389
carA,390
cbpA,391
cbpM,392
cbrA,393
cca,394
ccmB,395
ccmE,396
ccmF,397
ccmH,398
cdd,399
cdgI,400
cedA,401
cfa,402
chaB,403
chbC,404
cheA,405
cheB,406
cheR,407
cheW,408
cheY,409
cheZ,410
cho,411
chpS,412
chrR,413
cirA,414
clcB,415
clpA,416
clpB,417
clpP,418
clpS,419
clpX,420
clsC,421
cnu,422
coaD,423
coaE,424
cobB,425
codA,426
corC,427
cpdB,428
cpoB,429
cpxA,430
cpxP,431
cpxR,432
cra,433
creB,434
creC,435
crp,436
crr,437
csdA,438
csdE,439
csgA,440
csgB,441
csgD,442
csiE,443
cspA,444
cspB,445
cspC,446
cspD,447
cspE,448
cspG,449
cspI,450
csrA,451
csrD,452
cueO,453
curA,454
cusB,455
cusC,456
cusF,457
cusR,458
cusS,459
cutA,460
cvpA,461
cyaY,462
cydA,463
cydC,464
cydD,465
cynT,466
cyoA,467
cyoB,468
cyoC,469
cyoD,470
cyoE,471
cysA,472
cysB,473
cysD,474
cysI,475
cysJ,476
cysK,477
cysM,478
cysN,479
cysP,480
dacA,481
dadA,482
dadX,483
dam,484
damX,485
dapB,486
dapD,487
dapF,488
dauA,489
dcm,490
dcrB,491
dctA,492
dctR,493
dcuD,494
dcuR,495
dcyD,496
ddlA,497
ddpA,498
ddpB,499
ddpD,500
ddpX,501
deaD,502
dedA,503
def,504
degP,505
degQ,506
degS,507
deoA,508
deoB,509
deoD,510
der,511
dgcF,512
dgcJ,513
dgcM,514
dgcP,515
dgoR,516
dgt,517
dhaK,518
dhaM,519
dhaR,520
diaA,521
dicB,522
dinJ,523
dksA,524
dmsA,525
dmsB,526
dmsD,527
dnaA,528
dnaB,529
dnaC,530
dnaE,531
dnaG,532
dnaJ,533
dnaK,534
dnaN,535
dnaQ,536
dnaT,537
dnaX,538
dpiA,539
dppA,540
dppB,541
dppD,542
dps,543
dsbA,544
dsbC,545
dsbD,546
dsbE,547
dsbG,548
dsdX,549
dtd,550
dtpD,551
dusB,552
dusC,553
dxr,554
dxs,555
ebgA,556
ebgC,557
ecpC,558
eda,559
edd,560
efp,561
elaB,562
elbB,563
emrA,564
emrE,565
emrY,566
engB,567
eno,568
entB,569
entC,570
entE,571
entF,572
envZ,573
epmA,574
epmC,575
era,576
erfK,577
erpA,578
ettA,579
eutA,580
eutH,581
eutL,582
eutQ,583
evgA,584
evgS,585
exbB,586
exbD,587
fabA,588
fabB,589
fabD,590
fabF,591
fabG,592
fabH,593
fabI,594
fabZ,595
fadA,596
fadB,597
fadH,598
fadI,599
fadJ,600
fbaA,601
fbaB,602
fbpC,603
fdhD,604
fdhE,605
fdhF,606
fdnG,607
fdnH,608
fdoG,609
fdx,610
feaB,611
fecA,612
fecB,613
fecI,614
fecR,615
feoB,616
fepB,617
fepG,618
fes,619
fetA,620
ffh,621
fhuB,622
fhuF,623
fic,624
fimA,625
fimB,626
fimD,627
fimI,628
fimZ,629
fis,630
fiu,631
fixB,632
fklB,633
fkpA,634
fkpB,635
fldA,636
flgD,637
flgI,638
flgK,639
flhC,640
flhD,641
fliA,642
fliC,643
fliF,644
fliG,645
fliH,646
fliI,647
fliJ,648
fliY,649
flk,650
flu,651
flxA,652
fmt,653
fnr,654
focB,655
folA,656
folB,657
folC,658
folD,659
folM,660
folP,661
frdA,662
frdB,663
frdC,664
frdD,665
frlA,666
frlD,667
frlR,668
frmA,669
frmB,670
frmR,671
frr,672
frsA,673
fruB,674
frvX,675
fryA,676
ftnA,677
ftsA,678
ftsB,679
ftsE,680
ftsH,681
ftsI,682
ftsK,683
ftsL,684
ftsN,685
ftsQ,686
ftsW,687
ftsX,688
ftsY,689
ftsZ,690
fucK,691
fucO,692
fucU,693
fumA,694
fumC,695
fur,696
fusA,697
gabD,698
gabP,699
gadA,700
gadB,701
gadC,702
galE,703
galF,704
galM,705
galR,706
galU,707
gapA,708
garK,709
gatA,710
gatB,711
gatD,712
gatY,713
gatZ,714
gcd,715
gcl,716
gcvA,717
gcvP,718
gcvR,719
gfcA,720
gfcC,721
ggt,722
ghrB,723
ghxP,724
glcA,725
glcB,726
gldA,727
glf,728
glgC,729
glgP,730
glmS,731
glmU,732
glnB,733
glnD,734
glnE,735
glnG,736
glnK,737
glnL,738
glnP,739
glnQ,740
glnS,741
gloA,742
gloB,743
gloC,744
glpB,745
glpC,746
glpD,747
glpF,748
glpK,749
glrK,750
glrR,751
gltA,752
gltB,753
gltD,754
gltJ,755
gltL,756
gltS,757
gltX,758
gluQ,759
glvG,760
glyA,761
glyQ,762
glyS,763
gmd,764
gmhA,765
gmhB,766
gnd,767
gpmA,768
gpmI,769
gpr,770
gpsA,771
grcA,772
greA,773
greB,774
groL,775
groS,776
grpE,777
grxB,778
grxD,779
gshA,780
gsiB,781
gsk,782
gss,783
gstB,784
guaB,785
guaC,786
gyrA,787
gyrB,788
hcaB,789
hcp,790
hcxA,791
hcxB,792
hda,793
hdeA,794
hdeB,795
hdeD,796
hdfR,797
helD,798
hemA,799
hemB,800
hemL,801
hemN,802
hemX,803
hemY,804
hexR,805
hflC,806
hflK,807
hflX,808
hfq,809
hicB,810
hinT,811
hipA,812
hisB,813
hisJ,814
hisQ,815
hisS,816
hldD,817
hlyE,818
hns,819
hofM,820
hofO,821
holA,822
holB,823
holC,824
holD,825
holE,826
hpf,827
hprR,828
hprS,829
hpt,830
hrpA,831
hrpB,832
hscA,833
hscB,834
hscC,835
hsdM,836
hsdR,837
hsdS,838
hslJ,839
hslO,840
hslR,841
hslU,842
hslV,843
hspQ,844
hsrA,845
htpG,846
htrE,847
hupA,848
hupB,849
hxpA,850
hyaA,851
hyaB,852
hyaD,853
hyaE,854
hybC,855
hybD,856
hybE,857
hybG,858
hybO,859
hycE,860
hycG,861
hycI,862
hyfA,863
hyfB,864
hyfE,865
hyfG,866
hyfR,867
hyi,868
hypA,869
hypB,870
hypC,871
hypD,872
hypE,873
hypF,874
ibaG,875
ibpA,876
ibpB,877
iclR,878
idnD,879
idnT,880
ihfA,881
ihfB,882
ileS,883
ilvA,884
ilvB,885
ilvD,886
ilvH,887
ilvI,888
infA,889
infB,890
infC,891
insE1,892
insL3,893
insQ,894
intA,895
intB,896
intE,897
intQ,898
intS,899
intZ,900
iraP,901
iscA,902
iscR,903
iscS,904
iscU,905
iscX,906
ispE,907
ispF,908
ispG,909
ispH,910
ispU,911
katE,912
katG,913
kbaY,914
kbl,915
kch,916
kdpD,917
kdpE,918
kdsA,919
kdsC,920
kdsD,921
kduI,922
kefC,923
kefF,924
lacA,925
lapA,926
lapB,927
ldcA,928
ldhA,929
lepA,930
leuA,931
leuC,932
lfhA,933
lgoT,934
lhgO,935
lipA,936
lnt,937
lolA,938
lolB,939
lomR,940
lon,941
lpdA,942
lplA,943
lpoA,944
lpp,945
lptB,946
lptD,947
lpxA,948
lpxC,949
lpxH,950
lpxK,951
lpxM,952
lrp,953
lsrC,954
lsrG,955
lsrK,956
luxS,957
lysA,958
lysO,959
lysR,960
lysS,961
lysU,962
maa,963
macA,964
maeB,965
malE,966
malK,967
malP,968
malS,969
malX,970
malY,971
malZ,972
manA,973
manX,974
map,975
marA,976
mazG,977
mcbR,978
mcrB,979
mdfA,980
mdh,981
mdlA,982
mdoB,983
mdoG,984
mdtB,985
mdtD,986
mdtL,987
mdtO,988
melA,989
melB,990
melR,991
menB,992
menD,993
menE,994
menF,995
metC,996
metE,997
metF,998
metJ,999
metK,1000
metL,1001
metN,1002
metQ,1003
mfd,1004
mglB,1005
mgsA,1006
mhpE,1007
mhpF,1008
mhpR,1009
miaB,1010
minC,1011
minD,1012
minE,1013
mlaB,1014
mlaF,1015
mlc,1016
mliC,1017
mltB,1018
mltD,1019
mngA,1020
mnmA,1021
mnmC,1022
mnmG,1023
mntH,1024
mntR,1025
moaD,1026
moaE,1027
moeB,1028
mog,1029
motA,1030
motB,1031
mpl,1032
mqsA,1033
mraZ,1034
mrcB,1035
mrdA,1036
mrdB,1037
mreB,1038
mreC,1039
mreD,1040
msbA,1041
mscK,1042
mscL,1043
mscS,1044
msrB,1045
msrP,1046
msyB,1047
mtlA,1048
mtlD,1049
mukE,1050
mukF,1051
murA,1052
murD,1053
mutH,1054
mutM,1055
mutT,1056
mutY,1057
nadA,1058
nadB,1059
nadK,1060
nagB,1061
nagC,1062
nagD,1063
nagK,1064
nanE,1065
nanK,1066
nanS,1067
napA,1068
napC,1069
napD,1070
napH,1071
narG,1072
narI,1073
narJ,1074
narP,1075
narQ,1076
narW,1077
narY,1078
narZ,1079
ndk,1080
nemR,1081
nepI,1082
nfi,1083
nfo,1084
nfrA,1085
nfrB,1086
nfuA,1087
nikA,1088
nikB,1089
nikC,1090
nikD,1091
nikR,1092
nlpD,1093
nlpI,1094
nohA,1095
nrdA,1096
nrdB,1097
nrdG,1098
nrdH,1099
nrdR,1100
nrfA,1101
nsrR,1102
nth,1103
nudB,1104
nudF,1105
nudJ,1106
nudL,1107
nuoE,1108
nuoF,1109
nuoI,1110
nupX,1111
nusA,1112
nusB,1113
nusG,1114
obgE,1115
ogt,1116
ompA,1117
ompC,1118
ompF,1119
ompN,1120
ompR,1121
ompX,1122
oppA,1123
oppB,1124
oppD,1125
oppF,1126
osmC,1127
osmY,1128
otnK,1129
oxc,1130
paaK,1131
paaX,1132
pabA,1133
pabB,1134
pabC,1135
pal,1136
panF,1137
parC,1138
patA,1139
pbpC,1140
pbpG,1141
pcnB,1142
pdeA,1143
pdeF,1144
pdeG,1145
pdeK,1146
pdxB,1147
pdxH,1148
pdxI,1149
pdxJ,1150
pepA,1151
pepB,1152
pepE,1153
pepQ,1154
perR,1155
pfkA,1156
pflD,1157
pgaB,1158
pgaC,1159
pgaD,1160
pgi,1161
pgk,1162
pgrR,1163
pheA,1164
pheP,1165
pheS,1166
pheT,1167
phnA,1168
phnD,1169
phnG,1170
phnH,1171
phnI,1172
phnJ,1173
phoB,1174
phoE,1175
phoQ,1176
phoR,1177
php,1178
phrB,1179
pinQ,1180
pinR,1181
plsC,1182
plsX,1183
pmbA,1184
pncA,1185
pncB,1186
pncC,1187
pntA,1188
pntB,1189
potC,1190
potG,1191
poxB,1192
ppa,1193
ppc,1194
ppiA,1195
ppiB,1196
ppiC,1197
ppiD,1198
ppk,1199
ppnN,1200
ppsR,1201
ppx,1202
pqiB,1203
pqiC,1204
prc,1205
preA,1206
prfA,1207
prfC,1208
priA,1209
prlC,1210
prmA,1211
proC,1212
proQ,1213
proV,1214
proY,1215
prpR,1216
prr,1217
prs,1218
pspA,1219
pspB,1220
pspC,1221
pspE,1222
pspF,1223
pstB,1224
pstS,1225
psuG,1226
psuT,1227
pth,1228
ptsG,1229
ptsH,1230
ptsI,1231
purA,1232
purB,1233
purC,1234
purR,1235
purT,1236
puuC,1237
puuE,1238
puuP,1239
puuR,1240
pxpB,1241
pxpC,1242
pykF,1243
pyrD,1244
qmcA,1245
qorA,1246
qorB,1247
queA,1248
queC,1249
queE,1250
queF,1251
quuQ,1252
radA,1253
raiA,1254
rapZ,1255
rarA,1256
rayT,1257
rbbA,1258
rbsA,1259
rbsB,1260
rbsK,1261
rcbA,1262
rclA,1263
rcnB,1264
recB,1265
recE,1266
recF,1267
recG,1268
recN,1269
recO,1270
relB,1271
relE,1272
renD,1273
rep,1274
rfaB,1275
rfaF,1276
rfaL,1277
rfaQ,1278
rfbB,1279
rfbC,1280
rhaR,1281
rhaS,1282
rhlB,1283
rhlE,1284
rhmD,1285
rhmR,1286
rhsA,1287
rhsB,1288
rhsC,1289
rhsD,1290
ribA,1291
ribB,1292
ribC,1293
ribE,1294
ribF,1295
ridA,1296
rihC,1297
rimI,1298
rimJ,1299
rimO,1300
rimP,1301
rlmB,1302
rlmD,1303
rlmE,1304
rlmH,1305
rluA,1306
rluC,1307
rluD,1308
rmf,1309
rnb,1310
rnc,1311
rng,1312
rnhA,1313
rnk,1314
rnlA,1315
rnpA,1316
rnt,1317
rob,1318
rodZ,1319
rpe,1320
rph,1321
rpiB,1322
rplC,1323
rplM,1324
rplR,1325
rplT,1326
rplU,1327
rplV,1328
rplX,1329
rplY,1330
rpmA,1331
rpmC,1332
rpmD,1333
rpmF,1334
rpmH,1335
rpnA,1336
rpoE,1337
rpoH,1338
rpoN,1339
rpoZ,1340
rppH,1341
rpsB,1342
rpsE,1343
rpsF,1344
rpsH,1345
rpsK,1346
rpsO,1347
rpsP,1348
rpsQ,1349
rpsR,1350
rpsS,1351
rpsU,1352
rraB,1353
rsd,1354
rseA,1355
rseB,1356
rseP,1357
rsfS,1358
rsmC,1359
rsmD,1360
rsmG,1361
rsmH,1362
rsmI,1363
rssA,1364
rstA,1365
rstB,1366
rsxG,1367
ruvA,1368
ruvB,1369
ruvC,1370
sad,1371
sapF,1372
sbcC,1373
sbcD,1374
sbp,1375
scpC,1376
sdhA,1377
sdhC,1378
secB,1379
secD,1380
selD,1381
seqA,1382
serB,1383
serC,1384
sfsA,1385
sgbH,1386
sgcE,1387
smg,1388
smpB,1389
speA,1390
speC,1391
speD,1392
speF,1393
sra,1394
srlD,1395
srlR,1396
sseA,1397
ssnA,1398
sspA,1399
sspB,1400
ssuD,1401
ssuE,1402
stfQ,1403
stfR,1404
stpA,1405
sufE,1406
sufS,1407
surA,1408
surE,1409
sutR,1410
sxy,1411
syd,1412
tabA,1413
tag,1414
tamB,1415
tap,1416
tas,1417
tatB,1418
tatC,1419
tdcB,1420
tdcC,1421
tdcD,1422
tdcE,1423
tdcF,1424
tdh,1425
tehB,1426
thiB,1427
thiC,1428
thiD,1429
thiE,1430
thiG,1431
thiH,1432
thiI,1433
thiP,1434
thrA,1435
thyA,1436
tktA,1437
tldD,1438
tmcA,1439
tmk,1440
tolA,1441
tolB,1442
tolC,1443
tolQ,1444
tolR,1445
tomB,1446
tonB,1447
torA,1448
torC,1449
torD,1450
torR,1451
torS,1452
torY,1453
torZ,1454
tpx,1455
traB,1456
traD,1457
traF,1458
traH,1459
traK,1460
traM,1461
traU,1462
traV,1463
traW,1464
trbB,1465
trbI,1466
treA,1467
treC,1468
trg,1469
trkG,1470
trkH,1471
trmD,1472
trmH,1473
trmO,1474
trpA,1475
trpR,1476
trxC,1477
tsaB,1478
tsaD,1479
tsr,1480
ttdR,1481
tufA,1482
tus,1483
tusA,1484
tusB,1485
tusC,1486
tusD,1487
tusE,1488
typA,1489
tyrA,1490
tyrP,1491
tyrR,1492
tyrS,1493
ubiC,1494
ubiD,1495
ubiE,1496
ubiF,1497
ubiH,1498
ubiX,1499
ucpA,1500
udk,1501
udp,1502
ugpC,1503
uhpA,1504
uhpB,1505
uidA,1506
uidC,1507
uidR,1508
ulaA,1509
ulaR,1510
umuC,1511
ung,1512
upp,1513
uppP,1514
usg,1515
uspA,1516
uspD,1517
uspE,1518
uup,1519
uvrA,1520
uvrY,1521
uxaA,1522
uxuA,1523
uxuB,1524
valS,1525
viaA,1526
vsr,1527
waaU,1528
wbbJ,1529
wcaB,1530
wcaC,1531
wcaD,1532
wcaE,1533
wcaI,1534
wcaJ,1535
wcaL,1536
wecA,1537
wecG,1538
wecH,1539
wza,1540
wzc,1541
wzxC,1542
xdhD,1543
xerD,1544
xseA,1545
xseB,1546
xylA,1547
yaaA,1548
yaaW,1549
yacG,1550
yacL,1551
yadC,1552
yadE,1553
yadV,1554
yaeH,1555
yafD,1556
yafQ,1557
yafV,1558
yafZ,1559
yagG,1560
yagJ,1561
yahB,1562
yahF,1563
yahJ,1564
yahK,1565
yaiA,1566
yaiL,1567
yaiP,1568
yaiS,1569
yaiW,1570
yaiX,1571
yajC,1572
yajO,1573
yajQ,1574
ybaB,1575
ybaK,1576
ybaL,1577
ybaT,1578
ybaY,1579
ybbC,1580
ybbO,1581
ybbP,1582
ybcJ,1583
ybcK,1584
ybcV,1585
ybdF,1586
ybdL,1587
ybeD,1588
ybeR,1589
ybeY,1590
ybgQ,1591
ybhC,1592
ybhF,1593
ybhJ,1594
ybhM,1595
ybhP,1596
ybhR,1597
ybiA,1598
ybiO,1599
ybiS,1600
ybiT,1601
ybiU,1602
ybiY,1603
ybjD,1604
ybjO,1605
ybjQ,1606
ybjX,1607
ycaC,1608
ycaL,1609
ycaM,1610
ycbB,1611
ycbJ,1612
ycbV,1613
ycbZ,1614
yccA,1615
yccJ,1616
yccS,1617
yccU,1618
ycdY,1619
yceA,1620
yceF,1621
yceQ,1622
ycfH,1623
ycfL,1624
ycfP,1625
ycfS,1626
ycfZ,1627
ycgB,1628
ycgM,1629
ycgR,1630
ycgX,1631
ychA,1632
ychJ,1633
ychN,1634
yciA,1635
yciH,1636
yciI,1637
yciN,1638
yciT,1639
yciU,1640
ycjF,1641
ycjN,1642
ycjQ,1643
ycjV,1644
ycjW,1645
ycjX,1646
ycjY,1647
ydaT,1648
ydaU,1649
ydaV,1650
ydaY,1651
ydbA,1652
ydbK,1653
ydcF,1654
ydcJ,1655
ydcK,1656
ydcL,1657
ydcY,1658
ydcZ,1659
yddB,1660
yddW,1661
ydeI,1662
ydeN,1663
ydeP,1664
ydeR,1665
ydfR,1666
ydfU,1667
ydfZ,1668
ydgA,1669
ydgD,1670
ydgH,1671
ydgI,1672
ydhJ,1673
ydhQ,1674
ydhR,1675
ydhU,1676
ydhX,1677
ydiB,1678
ydiH,1679
ydiM,1680
ydiP,1681
ydiU,1682
ydiZ,1683
ydjA,1684
ydjF,1685
ydjI,1686
ydjX,1687
yeaG,1688
yeaH,1689
yeaK,1690
yebC,1691
yebE,1692
yebG,1693
yebO,1694
yebS,1695
yebT,1696
yebV,1697
yebY,1698
yecA,1699
yecC,1700
yecE,1701
yedD,1702
yedE,1703
yedP,1704
yedR,1705
yeeJ,1706
yeeN,1707
yeeR,1708
yeeX,1709
yeeZ,1710
yegH,1711
yegJ,1712
yegL,1713
yegQ,1714
yegS,1715
yegT,1716
yegU,1717
yehB,1718
yehL,1719
yehQ,1720
yehX,1721
yehY,1722
yeiG,1723
yeiR,1724
yejE,1725
yejK,1726
yejL,1727
yejO,1728
yfaY,1729
yfbN,1730
yfbS,1731
yfbU,1732
yfcC,1733
yfcH,1734
yfcL,1735
yfcN,1736
yfcZ,1737
yfdE,1738
yfdK,1739
yfdP,1740
yfeW,1741
yfeX,1742
yfeZ,1743
yffB,1744
yffL,1745
yffS,1746
yfgI,1747
yfgM,1748
yfhH,1749
yfiB,1750
yfjD,1751
yfjW,1752
ygaU,1753
ygbT,1754
ygcG,1755
ygcP,1756
ygcU,1757
ygdG,1758
ygdI,1759
ygeA,1760
ygeP,1761
ygeR,1762
ygeV,1763
ygfA,1764
ygfB,1765
ygfF,1766
ygfM,1767
ygfZ,1768
yggE,1769
yggL,1770
yggR,1771
yggS,1772
yghA,1773
yghE,1774
yghF,1775
yghO,1776
yghQ,1777
yghU,1778
yghW,1779
ygiC,1780
ygiF,1781
ygiQ,1782
ygiW,1783
ygjI,1784
yhaJ,1785
yhbO,1786
yhbP,1787
yhbV,1788
yhbW,1789
yhcB,1790
yhcC,1791
yhcD,1792
yhcO,1793
yhdJ,1794
yhdP,1795
yhdY,1796
yheS,1797
yhfG,1798
yhgF,1799
yhhA,1800
yhhW,1801
yhiI,1802
yhiN,1803
yhjB,1804
yhjD,1805
yhjG,1806
yhjX,1807
yibA,1808
yibL,1809
yicH,1810
yicR,1811
yidC,1812
yidK,1813
yidR,1814
yidX,1815
yidZ,1816
yieE,1817
yifE,1818
yigZ,1819
yihI,1820
yihN,1821
yihQ,1822
yihR,1823
yihU,1824
yihX,1825
yiiD,1826
yiiM,1827
yjaG,1828
yjaH,1829
yjbH,1830
yjbJ,1831
yjbL,1832
yjbQ,1833
yjcF,1834
yjdC,1835
yjdI,1836
yjeH,1837
yjfI,1838
yjfK,1839
yjfN,1840
yjgH,1841
yjgL,1842
yjgR,1843
yjhC,1844
yjhH,1845
yjiC,1846
yjiM,1847
yjiN,1848
yjjV,1849
yjjX,1850
ykfJ,1851
ylbG,1852
ymdB,1853
ymfN,1854
ymfS,1855
ymgD,1856
ymgF,1857
ynaA,1858
ynbB,1859
ynbC,1860
ynbD,1861
yncE,1862
yncH,1863
yncI,1864
yneG,1865
ynfB,1866
ynfD,1867
ynfE,1868
ynfF,1869
ynfG,1870
ynhG,1871
ynjB,1872
ynjE,1873
yoaA,1874
yodC,1875
yodD,1876
yohD,1877
yohF,1878
ypdB,1879
ypdE,1880
ypdF,1881
ypfJ,1882
yphE,1883
yphH,1884
ypjA,1885
yqcA,1886
yqcE,1887
yqeA,1888
yqeB,1889
yqeI,1890
yqgE,1891
yqiG,1892
yqjD,1893
yqjG,1894
yqjI,1895
yraN,1896
yraQ,1897
yraR,1898
yrbL,1899
yrfF,1900
ytfE,1901
ytfR,1902
ytfT,1903
ytjB,1904
zapB,1905
zapC,1906
zapE,1907
zntB,1908
zntR,1909
znuA,1910
zraR,1911
zraS,1912
zwf,1913
